county_id,county_state_name,county_name,population,emissions_mtons_CO2e,emissions_per_person_mtons_CO2e
5039,"Dallas County, AR",Dallas County,7738,16655,2.1523649521840267
54095,"Tyler County, WV",Tyler County,9000,19370,2.152222222222222
17195,"Whiteside County, IL",Whiteside County,57155,122929,2.150800454903333
12119,"Sumter County, FL",Sumter County,113589,244257,2.150357869159866
22095,"St. John the Baptist Parish, LA",St. John the Baptist Parish,43888,94374,2.1503372220196866
5041,"Desha County, AR",Desha County,12234,26307,2.1503187837175086
48155,"Foard County, TX",Foard County,1320,2838,2.15
48177,"Gonzales County, TX",Gonzales County,20370,43736,2.147079037800687
55121,"Trempealeau County, WI",Trempealeau County,29521,63323,2.1450154127570205
38015,"Burleigh County, ND",Burleigh County,90560,194155,2.1439377208480566
17105,"Livingston County, IL",Livingston County,37278,79885,2.142952948119534
54085,"Ritchie County, WV",Ritchie County,10044,21521,2.1426722421346076
22057,"Lafourche Parish, LA",Lafourche Parish,97688,209091,2.1403959544672837
37013,"Beaufort County, NC",Beaufort County,47513,101667,2.1397722728516406
48385,"Real County, TX",Real County,3348,7163,2.1394862604540026
19065,"Fayette County, IA",Fayette County,20391,43612,2.13878671963121
22021,"Caldwell Parish, LA",Caldwell Parish,9997,21367,2.1373412023607083
39173,"Wood County, OH",Wood County,129418,276478,2.1363179774065433
48297,"Live Oak County, TX",Live Oak County,11976,25577,2.135688042752171
5095,"Monroe County, AR",Monroe County,7542,16104,2.1352426412092282
37171,"Surry County, NC",Surry County,72767,155322,2.1345115230805174
37117,"Martin County, NC",Martin County,23510,50182,2.1344959591663124
48311,"McMullen County, TX",McMullen County,671,1432,2.134128166915052
37045,"Cleveland County, NC",Cleveland County,97113,207169,2.1332777280075788
55065,"Lafayette County, WI",Lafayette County,16793,35822,2.1331507175608886
48111,"Dallam County, TX",Dallam County,7052,15040,2.1327283040272262
39007,"Ashtabula County, OH",Ashtabula County,99175,211445,2.132039324426519
53023,"Garfield County, WA",Garfield County,2231,4756,2.1317794710891977
5001,"Arkansas County, AR",Arkansas County,18569,39581,2.131563358285314
37193,"Wilkes County, NC",Wilkes County,68888,146731,2.129993612820811
5011,"Bradley County, AR",Bradley County,11096,23632,2.1297764960346073
46071,"Jackson County, SD",Jackson County,3268,6958,2.1291309669522644
48079,"Cochran County, TX",Cochran County,2955,6290,2.1285956006768187
5055,"Greene County, AR",Greene County,43745,93099,2.128220368042062
45041,"Florence County, SC",Florence County,138575,294899,2.1280822659209813
53017,"Douglas County, WA",Douglas County,40101,85325,2.1277524251265554
30025,"Fallon County, MT",Fallon County,2913,6194,2.126330243734981
46099,"Minnehaha County, SD",Minnehaha County,182014,386747,2.1248200687859176
27099,"Mower County, MN",Mower County,39248,83392,2.1247452099470037
48359,"Oldham County, TX",Oldham County,2069,4396,2.124697921701305
51750,"Radford city, VA",Radford city,17186,36511,2.124461771209124
48045,"Briscoe County, TX",Briscoe County,1672,3552,2.124401913875598
13089,"DeKalb County, GA",DeKalb County,723902,1537832,2.1243649002213005
13059,"Clarke County, GA",Clarke County,122037,259216,2.1240771241508725
37145,"Person County, NC",Person County,39196,83215,2.1230482702316564
8099,"Prowers County, CO",Prowers County,12121,25726,2.122432142562495
27049,"Goodhue County, MN",Goodhue County,46450,98570,2.1220667384284178
48087,"Collingsworth County, TX",Collingsworth County,3032,6431,2.121042216358839
30021,"Dawson County, MT",Dawson County,9431,20001,2.1207719223836285
22083,"Richland Parish, LA",Richland Parish,20692,43859,2.1196114440363427
48129,"Donley County, TX",Donley County,3506,7431,2.1195094124358245
45021,"Cherokee County, SC",Cherokee County,56274,119222,2.118598286953122
26097,"Mackinac County, MI",Mackinac County,10998,23289,2.117566830332788
48475,"Ward County, TX",Ward County,11396,24120,2.1165321165321167
45033,"Dillon County, SC",Dillon County,31273,66146,2.115115275157484
48209,"Hays County, TX",Hays County,185686,392710,2.1149144254278727
55053,"Jackson County, WI",Jackson County,20566,43468,2.113585529514733
19015,"Boone County, IA",Boone County,26411,55814,2.113286130778842
37123,"Montgomery County, NC",Montgomery County,27475,58049,2.112793448589627
22073,"Ouachita Parish, LA",Ouachita Parish,156398,330352,2.1122520748347164
51005,"Alleghany County, VA",Alleghany County,15919,33622,2.112067340913374
37185,"Warren County, NC",Warren County,20324,42921,2.1118382208226727
51037,"Charlotte County, VA",Charlotte County,12232,25828,2.1115107913669067
45047,"Greenwood County, SC",Greenwood County,69881,147553,2.111489532204748
55009,"Brown County, WI",Brown County,256621,541774,2.1111834183484595
48103,"Crane County, TX",Crane County,4823,10181,2.1109268090400164
12086,"Miami-Dade County, FL",Miami-Dade County,2664418,5624096,2.1108159455460815
20057,"Ford County, KS",Ford County,34492,72785,2.1101994665429666
22011,"Beauregard Parish, LA",Beauregard Parish,36435,76841,2.108988609853163
22123,"West Carroll Parish, LA",West Carroll Parish,11370,23979,2.108970976253298
27147,"Steele County, MN",Steele County,36541,77001,2.1072493910949346
27109,"Olmsted County, MN",Olmsted County,150104,316097,2.105853275062623
5013,"Calhoun County, AR",Calhoun County,5210,10971,2.1057581573896353
8003,"Alamosa County, CO",Alamosa County,16353,34413,2.104384516602458
26143,"Roscommon County, MI",Roscommon County,23900,50293,2.104309623430962
55123,"Vernon County, WI",Vernon County,30442,64058,2.1042638460022336
5139,"Union County, AR",Union County,40334,84853,2.1037586155600736
5027,"Columbia County, AR",Columbia County,24168,50843,2.103732207878186
22041,"Franklin Parish, LA",Franklin Parish,20464,43034,2.1029124315871774
19049,"Dallas County, IA",Dallas County,78074,164177,2.1028383328636933
45061,"Lee County, SC",Lee County,18189,38242,2.1024795205893674
22069,"Natchitoches Parish, LA",Natchitoches Parish,39258,82534,2.1023485658973966
51023,"Botetourt County, VA",Botetourt County,33192,69775,2.1021631718486384
19127,"Marshall County, IA",Marshall County,40735,85621,2.101902540812569
48043,"Brewster County, TX",Brewster County,9188,19310,2.1016543317370484
13049,"Charlton County, GA",Charlton County,12968,27254,2.101634793337446
5037,"Cross County, AR",Cross County,17329,36418,2.1015638525015867
20161,"Riley County, KS",Riley County,75026,157660,2.1014048463199426
27115,"Pine County, MN",Pine County,29067,61081,2.1013864519902294
19163,"Scott County, IA",Scott County,171116,359516,2.101007503681713
45059,"Laurens County, SC",Laurens County,66442,139496,2.099515366786069
37059,"Davie County, NC",Davie County,41568,87254,2.0990665896843725
27039,"Dodge County, MN",Dodge County,20361,42719,2.098079662099111
22045,"Iberia Parish, LA",Iberia Parish,73799,154790,2.0974538950392283
19193,"Woodbury County, IA",Woodbury County,102426,214603,2.0952004373889443
5099,"Nevada County, AR",Nevada County,8668,18144,2.093216428241809
48069,"Castro County, TX",Castro County,7875,16484,2.093206349206349
19191,"Winneshiek County, IA",Winneshiek County,20789,43515,2.0931742748568953
5109,"Pike County, AR",Pike County,11017,23046,2.0918580375782883
45009,"Bamberg County, SC",Bamberg County,15057,31469,2.0899913661419935
13259,"Stewart County, GA",Stewart County,5791,12103,2.0899671904679678
18085,"Kosciusko County, IN",Kosciusko County,78461,163951,2.0895859089229045
27009,"Benton County, MN",Benton County,39457,82432,2.0891603517753503
5053,"Grant County, AR",Grant County,18046,37699,2.089050205031586
18073,"Jasper County, IN",Jasper County,33461,69890,2.088700277935507
48117,"Deaf Smith County, TX",Deaf Smith County,19039,39763,2.0885025474026997
22107,"Tensas Parish, LA",Tensas Parish,4793,10010,2.0884623409138325
48143,"Erath County, TX",Erath County,40641,84841,2.0875716640830686
27025,"Chisago County, MN",Chisago County,54041,112775,2.08684147221554
51079,"Greene County, VA",Greene County,19085,39764,2.0835210898611476
12027,"DeSoto County, FL",DeSoto County,35134,73187,2.0830819149541755
5135,"Sharp County, AR",Sharp County,17027,35465,2.082868385505374
54061,"Monongalia County, WV",Monongalia County,102827,214139,2.0825172376904897
22111,"Union Parish, LA",Union Parish,22460,46746,2.081300089047195
27149,"Stevens County, MN",Stevens County,9762,20315,2.0810284777709485
45011,"Barnwell County, SC",Barnwell County,21917,45573,2.079344800839531
45023,"Chester County, SC",Chester County,32435,67439,2.079204562972098
13063,"Clayton County, GA",Clayton County,270269,561647,2.0781036670872353
28089,"Madison County, MS",Madison County,101791,211530,2.078081559273413
51043,"Clarke County, VA",Clarke County,14307,29728,2.077863982665828
4021,"Pinal County, AZ",Pinal County,397604,825888,2.0771622015875093
55017,"Chippewa County, WI",Chippewa County,63355,131560,2.0765527582669088
51595,"Emporia city, VA",Emporia city,5565,11550,2.0754716981132075
20175,"Seward County, KS",Seward County,23185,48103,2.0747466034073754
45071,"Newberry County, SC",Newberry County,37750,78260,2.073112582781457
39095,"Lucas County, OH",Lucas County,434800,900404,2.070846366145354
46121,"Todd County, SD",Todd County,10019,20742,2.070266493662042
51670,"Hopewell city, VA",Hopewell city,22332,46230,2.070123589468028
26145,"Saginaw County, MI",Saginaw County,195201,404012,2.06972300346822
55109,"St. Croix County, WI",St. Croix County,86726,179465,2.0693333025851532
51113,"Madison County, VA",Madison County,13122,27153,2.069272976680384
48115,"Dawson County, TX",Dawson County,13317,27554,2.069084628670121
5017,"Chicot County, AR",Chicot County,11189,23129,2.0671194923585663
19055,"Delaware County, IA",Delaware County,17445,36053,2.066666666666667
37139,"Pasquotank County, NC",Pasquotank County,39909,82476,2.066601518454484
37005,"Alleghany County, NC",Alleghany County,10868,22452,2.0658814869341184
17103,"Lee County, IL",Lee County,34718,71719,2.0657583962209807
48205,"Hartley County, TX",Hartley County,5966,12316,2.0643647334897754
20061,"Geary County, KS",Geary County,36818,75987,2.0638546363191916
4015,"Mohave County, AZ",Mohave County,203629,420260,2.06385141605567
37051,"Cumberland County, NC",Cumberland County,325841,672211,2.0630031211541824
5023,"Cleburne County, AR",Cleburne County,25587,52781,2.062805330832063
26049,"Genesee County, MI",Genesee County,413090,851848,2.062136580406207
51061,"Fauquier County, VA",Fauquier County,68025,140264,2.061947813303932
55093,"Pierce County, WI",Pierce County,40881,84284,2.061691250214036
48411,"San Saba County, TX",San Saba County,5881,12122,2.061214079238225
37069,"Franklin County, NC",Franklin County,62989,129813,2.06088364635095
18149,"Starke County, IN",Starke County,23069,47537,2.0606441544930427
48351,"Newton County, TX",Newton County,14138,29125,2.0600509265808458
5051,"Garland County, AR",Garland County,97119,199964,2.0589585971848967
45077,"Pickens County, SC",Pickens County,120722,248555,2.0589039280330015
22027,"Claiborne Parish, LA",Claiborne Parish,16452,33873,2.058898614150255
19013,"Black Hawk County, IA",Black Hawk County,132821,273407,2.0584621407759314
48137,"Edwards County, TX",Edwards County,2028,4174,2.0581854043392505
55081,"Monroe County, WI",Monroe County,45365,93354,2.0578419486388184
26035,"Clare County, MI",Clare County,30608,62982,2.057697334030319
37157,"Rockingham County, NC",Rockingham County,91898,189049,2.057161200461381
48189,"Hale County, TX",Hale County,35007,71985,2.0563030251092638
37165,"Scotland County, NC",Scotland County,35711,73418,2.0558931421690794
37191,"Wayne County, NC",Wayne County,124447,255647,2.05426406422011
40059,"Harper County, OK",Harper County,3785,7774,2.053896961690885
31033,"Cheyenne County, NE",Cheyenne County,10090,20716,2.0531219028741328
48029,"Bexar County, TX",Bexar County,1858699,3815856,2.0529714601449722
22001,"Acadia Parish, LA",Acadia Parish,62372,128047,2.05295645481947
55133,"Waukesha County, WI",Waukesha County,395377,811561,2.0526257217794663
26131,"Ontonagon County, MI",Ontonagon County,6165,12645,2.051094890510949
4007,"Gila County, AZ",Gila County,53179,109028,2.0502077887888075
12077,"Liberty County, FL",Liberty County,8285,16982,2.0497284248642123
48011,"Armstrong County, TX",Armstrong County,1913,3921,2.0496602195504443
32003,"Clark County, NV",Clark County,2070153,4241125,2.0487012312616506
48341,"Moore County, TX",Moore County,22186,45447,2.0484539799873795
46103,"Pennington County, SD",Pennington County,107298,219686,2.0474379764767283
22119,"Webster Parish, LA",Webster Parish,40335,82490,2.045122102392463
12097,"Osceola County, FL",Osceola County,311962,638000,2.0451208801071927
39153,"Summit County, OH",Summit County,541372,1107136,2.045055895022277
48441,"Taylor County, TX",Taylor County,135234,276518,2.044737270213112
48375,"Potter County, TX",Potter County,121883,249151,2.044181715251512
45065,"McCormick County, SC",McCormick County,9806,20045,2.044156638792576
18141,"St. Joseph County, IN",St. Joseph County,267696,546986,2.043310322156476
5103,"Ouachita County, AR",Ouachita County,24728,50496,2.0420575865415724
46007,"Bennett County, SD",Bennett County,3445,7034,2.041799709724238
17177,"Stephenson County, IL",Stephenson County,46283,94473,2.0412030335112243
45039,"Fairfield County, SC",Fairfield County,23025,46981,2.0404343105320306
48127,"Dimmit County, TX",Dimmit County,10842,22114,2.0396605792289244
31105,"Kimball County, NE",Kimball County,3713,7571,2.039051979531376
46063,"Harding County, SD",Harding County,1277,2603,2.038371182458888
39085,"Lake County, OH",Lake County,229266,467156,2.037615695305889
45007,"Anderson County, SC",Anderson County,192709,392615,2.0373464653960114
55033,"Dunn County, WI",Dunn County,44348,90294,2.036033192026698
51735,"Poquoson city, VA",Poquoson city,12068,24559,2.0350513755386146
51159,"Richmond County, VA",Richmond County,8868,18028,2.0329273793414524
5141,"Van Buren County, AR",Van Buren County,16892,34338,2.0327965901018232
5029,"Conway County, AR",Conway County,21060,42810,2.032763532763533
51017,"Bath County, VA",Bath County,4558,9262,2.0320315928038615
37071,"Gaston County, NC",Gaston County,211753,430202,2.031621747979958
55078,"Menominee County, WI",Menominee County,4457,9054,2.0314112631815124
37007,"Anson County, NC",Anson County,25883,52538,2.0298265270640963
26011,"Arenac County, MI",Arenac County,15327,31107,2.029555686044236
37015,"Bertie County, NC",Bertie County,20324,41236,2.0289313127337136
22061,"Lincoln Parish, LA",Lincoln Parish,47480,96283,2.0278643639427125
45091,"York County, SC",York County,245606,497506,2.025626409778263
5043,"Drew County, AR",Drew County,18688,37849,2.025310359589041
37091,"Hertford County, NC",Hertford County,24285,49155,2.0240889437924645
13309,"Wheeler County, GA",Wheeler County,7932,16054,2.023953605648008
42003,"Allegheny County, PA",Allegheny County,1230360,2490050,2.0238385513183133
8051,"Gunnison County, CO",Gunnison County,15889,32145,2.0230977405752406
48001,"Anderson County, TX",Anderson County,57772,116862,2.0228138198435226
48145,"Falls County, TX",Falls County,17265,34879,2.0202143064002316
37097,"Iredell County, NC",Iredell County,167493,338293,2.0197441087090207
37155,"Robeson County, NC",Robeson County,134576,271765,2.019416537867079
